order_id,customer_id,order_date,status,total_amount
5504,2405,2025-01-09 19:26:47,Returned,155837.24
5505,5459,2025-09-06 20:31:03,Returned,33980.02
5506,5016,2025-03-23 11:22:29,Completed,516558.08
5507,5218,2025-11-19 01:24:15,Completed,226556.6
5508,4328,2024-12-01 21:28:10,Pending,231981.36
5509,4471,2024-09-10 03:08:31,Completed,31997.92
5510,6100,2024-12-05 13:31:59,Pending,865644.84
5511,3519,2024-05-08 18:22:20,Completed,443185.23
5512,6141,2025-03-04 12:34:47,Pending,37418.6
5513,5195,2024-01-06 00:56:14,Completed,594376.91
5514,4693,2025-01-16 05:45:51,Completed,62726.66
5515,1793,2024-06-02 05:31:56,Cancelled,612099.91
5516,1599,2025-11-19 13:10:50,Returned,167192.19
5517,8722,2024-06-21 23:15:32,Pending,49525.68
5518,5614,2024-10-17 07:52:23,Completed,740006.52
5519,3504,2024-01-15 18:16:46,Completed,36283.29
5520,7376,2024-01-10 13:34:56,Completed,292657.87
5521,8376,2024-11-22 11:16:30,Completed,336517.81
5522,5540,2025-07-05 01:14:54,Completed,1005170.63
5523,950,2024-07-20 04:38:29,Completed,363862.41
5524,9055,2025-10-27 09:46:43,Returned,152674.32
5525,8846,2025-06-20 13:08:34,Completed,316766.68
5526,9718,2024-09-09 23:24:44,Completed,212549.06
5527,7284,2025-08-22 02:01:08,Returned,205851.94
5528,7027,2024-09-10 06:23:34,Cancelled,104934.67
5529,4931,2025-07-13 13:48:49,Returned,727732.68
5530,1634,2025-02-10 09:11:16,Cancelled,98026.2
5531,4579,2024-02-04 09:47:43,Returned,176689.76
5532,8138,2025-11-24 19:26:27,Completed,733208.72
5533,4263,2024-08-24 18:15:06,Completed,412927.82
5534,2205,2025-08-30 08:09:00,Completed,378717.23
5535,458,2025-02-06 17:59:25,Completed,1233574.4
5536,4277,2024-05-12 13:54:42,Pending,601262.96
5537,8557,2025-04-21 05:01:08,Completed,985902.88
5538,3250,2025-11-24 01:58:21,Completed,460688.63
5539,5303,2024-08-15 06:34:15,Completed,874323.53
5540,978,2024-02-02 08:43:55,Completed,916232.41
5541,1824,2025-01-04 14:35:43,Completed,1034561.09
5542,7257,2025-10-28 08:46:24,Completed,498723.23
5543,8876,2025-06-11 04:37:04,Completed,159621.46
5544,6377,2025-02-24 05:58:34,Completed,573744.01
5545,3205,2024-05-03 16:22:26,Completed,611623.45
5546,8326,2025-02-07 10:09:53,Completed,356702.87
5547,6470,2024-10-21 09:51:53,Completed,666263.53
5548,7680,2024-05-25 09:19:27,Completed,803520.8
5549,758,2024-10-10 17:56:59,Pending,344086.91
5550,9389,2025-07-24 15:15:43,Completed,799703.63
5551,6911,2024-09-26 18:07:19,Pending,99457.4
5552,7917,2025-02-09 02:43:05,Completed,446162.58
5553,1777,2024-12-08 06:58:21,Cancelled,1277333.63
5554,3887,2025-08-04 09:00:40,Returned,81655.66
5555,7620,2024-05-19 13:50:46,Completed,421048.34
5556,2366,2025-03-23 19:29:13,Pending,579450.82
5557,9892,2024-05-27 00:20:01,Completed,540995.94
5558,43,2025-11-04 15:28:22,Completed,100503.85
5559,6899,2025-07-22 23:33:45,Pending,413459.56
5560,7910,2025-08-04 21:14:46,Pending,528427.32
5561,1077,2024-12-16 22:17:58,Pending,1198844.24
5562,6817,2024-01-19 02:18:26,Completed,77015.3
5563,1537,2025-08-18 02:07:08,Completed,1016351.94
5564,2414,2024-11-28 06:16:24,Completed,1078071.72
5565,4620,2025-11-11 21:55:52,Cancelled,933306.81
5566,8578,2025-08-07 14:54:33,Returned,445033.44
5567,8457,2024-05-02 02:55:07,Completed,371996.35
5568,9191,2025-05-04 08:43:54,Completed,227690.09
5569,4912,2025-05-11 22:38:12,Completed,643389.44
5570,8209,2024-10-07 13:16:59,Completed,220419.59
5571,9410,2025-11-05 22:05:57,Completed,88824.61
5572,733,2025-01-28 12:27:04,Completed,18259.34
5573,2652,2024-12-25 15:33:51,Completed,434621.97
5574,4873,2025-07-16 07:22:49,Pending,757073.48
5575,5383,2024-06-18 00:05:31,Returned,233593.03
5576,6564,2024-10-22 13:34:54,Completed,773264.93
5577,7036,2024-01-16 02:56:11,Completed,618214.76
5578,4891,2025-02-10 16:10:30,Completed,156787.77
5579,9648,2024-02-16 23:34:01,Cancelled,526059.91
5580,1366,2024-10-12 04:55:20,Completed,363920.09
5581,607,2024-09-30 10:52:40,Completed,1025548.12
5582,3780,2025-02-22 06:13:09,Cancelled,537137.93
5583,335,2024-04-13 06:54:22,Completed,540788.67
5584,4099,2025-10-03 21:35:05,Returned,599761.66
5585,9325,2025-06-09 09:43:21,Completed,343941.25
5586,9250,2024-04-15 13:02:29,Pending,223584.79
5587,7972,2024-11-20 17:17:56,Pending,1078754.42
5588,254,2024-04-21 12:59:56,Completed,750681.18
5589,4889,2025-08-09 23:52:28,Completed,168165.96
5590,5510,2024-06-06 13:35:52,Returned,741727.17
5591,1876,2025-12-28 20:26:17,Pending,399978.69
5592,9768,2025-07-02 22:27:24,Completed,677632.32
5593,870,2025-05-31 01:10:55,Completed,371773.17
5594,9050,2024-03-05 05:32:46,Completed,1413982.74
5595,6124,2024-11-13 11:59:46,Cancelled,1330657.2
5596,9403,2024-12-23 10:28:33,Completed,541494.27
5597,3078,2024-10-16 22:21:39,Completed,257551.28
5598,8927,2025-10-21 14:02:35,Completed,166527.2
5599,9496,2024-01-16 14:26:53,Completed,863970.62
5600,7612,2024-02-19 08:01:42,Completed,564045.54
5601,7576,2024-03-06 12:31:52,Completed,859559.31
5602,2870,2024-10-14 11:01:17,Completed,315110.23
5603,5442,2024-06-02 18:21:37,Completed,17922.98
5604,1098,2025-10-22 07:16:44,Cancelled,326060.78
5605,4080,2024-04-15 09:14:13,Pending,246437.75
5606,6521,2025-05-08 22:13:58,Pending,826605.88
5607,2270,2024-12-14 22:23:01,Returned,617107.94
5608,5586,2025-08-03 10:01:46,Completed,367156.8
5609,6579,2024-01-19 23:52:48,Returned,303684.21
5610,57,2025-08-25 07:14:13,Completed,111633.96
5611,2855,2024-06-16 00:24:04,Completed,104844.81
5612,6938,2025-10-10 23:41:02,Cancelled,255191.41
5613,411,2024-08-21 14:12:49,Cancelled,449185.88
5614,8357,2025-08-18 17:29:50,Completed,464176.94
5615,6011,2024-03-15 03:22:49,Returned,1182093.0
5616,4528,2025-10-06 05:43:09,Cancelled,610817.11
5617,172,2025-12-03 13:09:19,Completed,1051464.08
5618,9888,2025-11-10 04:12:49,Completed,599647.83
5619,3261,2024-08-09 19:55:42,Returned,297743.12
5620,6031,2025-12-28 22:53:05,Cancelled,33019.89
5621,3782,2024-12-10 17:33:35,Returned,355188.38
5622,8250,2025-01-05 08:11:02,Returned,82393.0
5623,4884,2025-12-19 08:53:14,Completed,514702.0
5624,1355,2024-09-19 02:51:32,Completed,343077.38
5625,6689,2025-08-11 01:44:03,Completed,138644.82
5626,7351,2024-10-21 22:40:16,Completed,69464.74
5627,5346,2025-10-23 03:13:07,Returned,179416.69
5628,1384,2025-06-26 02:58:42,Completed,13417.62
5629,5104,2025-02-27 04:10:57,Completed,422707.44
5630,4157,2025-01-30 14:28:59,Completed,693516.47
5631,9403,2025-06-25 01:27:41,Completed,617706.43
5632,5656,2025-06-08 18:56:06,Completed,203926.16
5633,426,2024-11-23 08:01:04,Completed,324671.68
5634,1336,2024-06-13 07:27:56,Completed,906029.79
5635,772,2025-07-25 18:05:34,Returned,555030.62
5636,1449,2025-01-13 16:39:30,Completed,915506.67
5637,8898,2024-03-10 17:03:13,Completed,1043044.73
5638,3104,2024-07-02 14:15:04,Completed,484647.14
5639,9362,2024-12-07 10:22:48,Completed,1134368.99
5640,6024,2025-04-03 08:29:15,Cancelled,860544.37
5641,9551,2025-04-01 14:19:56,Pending,310182.46
5642,7901,2025-02-21 04:46:38,Cancelled,443564.18
5643,9474,2025-01-02 00:46:16,Completed,1082256.02
5644,3614,2024-01-07 03:17:37,Completed,435486.41
5645,9878,2025-02-11 18:57:54,Completed,596852.54
5646,1638,2024-01-25 02:20:24,Completed,640681.9
5647,8077,2025-10-31 07:43:07,Completed,631991.77
5648,7962,2025-09-20 04:55:03,Pending,404733.69
5649,440,2025-06-20 04:01:43,Completed,619884.2
5650,536,2025-10-21 14:46:19,Completed,749801.26
5651,6731,2024-09-15 11:18:20,Cancelled,400842.73
5652,7404,2024-07-11 18:16:45,Completed,872626.26
5653,9391,2025-01-27 22:14:23,Completed,65525.0
5654,1208,2024-05-23 03:48:27,Completed,706301.46
5655,4156,2025-02-23 03:19:39,Pending,87506.18
5656,6259,2025-12-27 06:13:46,Completed,795523.22
5657,5407,2025-03-29 01:57:13,Completed,10361.48
5658,6426,2025-03-03 18:50:53,Completed,499835.59
5659,8862,2025-07-27 16:33:35,Returned,524215.65
5660,3799,2024-02-28 10:52:26,Returned,336292.3
5661,9098,2025-09-11 21:33:22,Cancelled,1029484.76
5662,5256,2024-05-16 13:49:50,Completed,528866.25
5663,3917,2025-07-01 03:59:12,Completed,556429.49
5664,6311,2024-04-26 12:51:34,Cancelled,214156.0
5665,4242,2025-05-23 12:48:23,Completed,1154645.64
5666,9132,2025-08-31 00:50:40,Completed,615598.25
5667,6615,2025-08-26 05:01:44,Completed,154858.82
5668,7616,2024-06-22 05:05:37,Returned,296103.61
5669,7137,2025-05-26 19:59:02,Returned,79705.48
5670,994,2025-11-05 21:09:12,Completed,196726.32
5671,6354,2025-04-20 03:42:49,Completed,411816.98
5672,3678,2024-10-30 04:34:51,Completed,647355.34
5673,5319,2025-09-14 04:41:29,Pending,400935.9
5674,9620,2025-10-04 20:19:40,Returned,400877.24
5675,7456,2024-09-13 09:24:59,Pending,911626.04
5676,3821,2024-12-17 18:41:04,Returned,443201.01
5677,1312,2025-06-18 07:59:46,Pending,77701.28
5678,7741,2025-08-03 19:08:22,Returned,786484.15
5679,3873,2024-10-09 13:06:44,Completed,742053.29
5680,3730,2025-10-18 08:38:44,Completed,343928.25
5681,2901,2024-05-31 15:46:57,Completed,1039684.39
5682,9506,2025-08-12 21:29:09,Returned,429012.91
5683,6885,2025-05-16 02:37:12,Pending,627868.91
5684,7393,2025-01-13 01:07:54,Completed,778200.29
5685,8190,2025-09-07 05:49:09,Completed,519404.01
5686,5576,2025-08-13 01:12:26,Completed,860452.8
5687,6,2024-10-29 02:00:57,Completed,244157.69
5688,8894,2024-07-28 13:58:52,Completed,404339.05
5689,8739,2025-09-18 09:03:21,Returned,95411.57
5690,708,2024-08-11 19:28:09,Cancelled,640410.44
5691,4973,2024-09-15 00:11:42,Pending,125181.69
5692,7190,2024-03-29 08:52:29,Pending,73514.77
5693,3559,2024-05-03 03:15:28,Returned,694796.27
5694,1919,2025-05-01 10:23:54,Cancelled,332818.74
5695,1520,2024-09-11 12:37:12,Completed,109439.1
5696,6341,2025-12-20 20:05:13,Completed,985399.87
5697,5586,2024-10-24 20:00:41,Returned,199381.24
5698,4744,2024-04-30 03:34:38,Completed,558842.97
5699,7925,2025-12-30 14:23:37,Completed,814798.22
5700,7455,2024-05-11 06:59:21,Cancelled,510534.1
5701,9563,2024-04-28 23:42:09,Completed,382872.48
5702,9499,2024-01-10 08:09:26,Pending,626715.57
5703,4898,2025-02-24 17:07:46,Returned,113587.78
5704,7821,2025-11-12 00:12:49,Completed,395046.33
5705,1923,2025-05-25 03:41:29,Completed,9649.16
5706,1762,2024-06-08 15:02:03,Completed,732385.18
5707,7932,2025-09-01 16:04:57,Cancelled,959922.94
5708,7745,2024-08-05 23:16:36,Completed,378884.22
5709,5025,2025-08-22 07:51:42,Completed,564973.35
5710,5932,2024-11-12 18:49:25,Completed,602722.8
5711,5753,2025-10-07 13:13:28,Completed,412743.35
5712,5594,2024-07-18 03:27:45,Completed,387235.06
5713,2456,2025-06-09 12:52:21,Cancelled,322315.88
5714,9262,2024-07-27 19:18:33,Returned,515668.55
5715,7470,2025-09-13 08:44:45,Completed,902587.25
5716,2727,2024-04-12 03:32:06,Completed,754584.74
5717,9448,2025-04-01 18:43:23,Completed,1464944.91
5718,4851,2025-03-15 10:51:13,Cancelled,652901.12
5719,5536,2025-06-17 18:40:36,Completed,310201.86
5720,406,2025-07-23 22:58:54,Returned,283127.48
5721,3330,2024-10-27 07:34:02,Cancelled,493233.25
5722,171,2024-04-04 18:41:25,Cancelled,217191.79
5723,8315,2024-06-11 21:04:28,Completed,138416.2
5724,6230,2025-02-06 04:37:05,Cancelled,42606.42
5725,5716,2024-02-14 04:20:27,Pending,756988.46
5726,6830,2024-12-13 15:16:21,Completed,673598.05
5727,7109,2024-02-28 09:18:12,Completed,500794.24
5728,9669,2025-03-10 04:31:55,Pending,130154.87
5729,9789,2025-06-10 10:40:14,Completed,593851.84
5730,6681,2025-11-16 08:53:06,Completed,84244.69
5731,3580,2024-10-19 02:40:44,Cancelled,783511.7
5732,2167,2024-02-04 11:01:00,Completed,188706.22
5733,8977,2025-12-12 08:16:30,Completed,589888.74
5734,554,2025-07-20 03:32:23,Cancelled,47689.14
5735,7256,2024-12-01 22:48:32,Completed,1037279.91
5736,7475,2025-03-18 23:11:04,Completed,45375.57
5737,9768,2025-04-05 07:15:46,Completed,859329.21
5738,7675,2025-09-11 09:28:00,Completed,206289.71
5739,3361,2025-05-21 13:44:04,Cancelled,20069.56
5740,9257,2024-06-06 05:20:48,Returned,882767.46
5741,6657,2025-04-15 01:58:54,Completed,599188.93
5742,6165,2025-04-10 02:54:01,Completed,173140.86
5743,8143,2024-07-23 06:32:50,Completed,306603.8
5744,9655,2024-09-20 23:37:15,Completed,1349282.59
5745,7276,2024-02-27 15:54:19,Completed,361326.45
5746,1400,2024-01-29 16:35:02,Completed,383269.67
5747,7173,2024-10-25 12:31:17,Returned,813128.65
5748,3906,2025-05-26 02:26:34,Completed,225900.67
5749,2019,2025-10-21 08:50:32,Completed,832257.2
5750,9076,2025-02-15 02:30:31,Cancelled,483707.42
5751,6873,2024-06-04 02:19:27,Completed,946429.38
5752,3071,2025-02-06 21:15:36,Pending,461599.34
5753,533,2025-07-13 14:00:31,Completed,1168860.57
5754,8842,2024-04-28 00:47:23,Pending,580768.26
5755,2752,2025-04-23 17:38:59,Completed,834101.98
5756,3305,2024-04-19 10:22:16,Completed,994686.04
5757,3799,2024-02-24 20:08:22,Completed,521979.0
5758,3963,2024-10-23 00:50:57,Completed,592697.37
5759,2345,2024-04-23 04:06:10,Completed,908046.39
5760,9657,2025-03-28 05:16:00,Completed,802389.35
5761,4133,2025-02-05 00:28:02,Completed,93989.1
5762,6211,2025-07-21 12:00:18,Completed,134852.17
5763,6573,2024-10-20 09:04:14,Returned,176106.1
5764,452,2024-01-12 10:12:28,Returned,101146.03
5765,6191,2024-08-25 18:39:22,Cancelled,483834.41
5766,4237,2025-06-23 01:24:22,Pending,36474.46
5767,3713,2024-05-24 02:44:13,Pending,425087.54
5768,38,2025-01-11 12:16:35,Completed,74580.3
5769,5633,2025-01-28 16:19:44,Pending,250250.32
5770,2139,2024-10-16 22:01:00,Completed,251079.35
5771,5588,2025-06-28 13:25:32,Completed,298692.23
5772,8810,2025-01-19 18:16:17,Completed,338372.81
5773,5294,2025-09-09 11:44:06,Returned,267945.68
5774,2304,2025-09-12 10:05:21,Cancelled,833727.7
5775,5006,2024-03-23 04:26:33,Completed,1014358.36
5776,2238,2025-08-05 16:44:38,Cancelled,543769.98
5777,5631,2024-02-14 10:53:59,Completed,11500.21
5778,7904,2024-07-09 15:49:33,Pending,434283.27
5779,796,2024-11-23 09:30:06,Completed,425135.25
5780,6268,2025-05-20 14:11:08,Returned,878607.36
5781,4341,2024-05-28 01:59:23,Completed,218185.68
5782,8701,2025-05-07 10:11:34,Returned,566178.73
5783,9105,2024-01-10 16:23:56,Completed,349919.55
5784,4707,2024-10-06 20:22:09,Cancelled,673926.51
5785,7846,2024-10-19 12:24:22,Returned,398410.69
5786,5582,2025-04-09 20:47:22,Completed,775159.31
5787,1748,2024-09-15 16:35:37,Completed,433679.87
5788,9481,2025-05-20 21:52:57,Pending,432895.38
5789,8525,2025-05-20 06:21:56,Returned,545050.86
5790,161,2025-08-09 21:25:48,Completed,486965.34
5791,2732,2024-11-18 11:17:18,Completed,701136.73
5792,5736,2025-12-10 01:58:46,Completed,941145.71
5793,2346,2024-05-16 20:44:27,Cancelled,705613.16
5794,106,2024-09-02 10:15:56,Completed,388374.94
5795,4057,2025-05-01 15:43:08,Completed,713280.33
5796,6721,2024-01-27 20:16:55,Returned,369092.26
5797,4960,2025-06-17 06:47:20,Completed,954276.91
5798,5983,2025-03-27 11:40:03,Completed,772719.08
5799,490,2024-10-24 17:35:28,Completed,500384.33
5800,9129,2025-04-21 12:29:15,Returned,585165.54
5801,6952,2024-08-21 01:56:36,Cancelled,622335.82
5802,8685,2024-02-26 22:45:00,Pending,4976.53
5803,7318,2024-04-18 20:58:56,Cancelled,493094.92
5804,6503,2024-06-15 10:02:50,Completed,824692.8
5805,2957,2024-09-04 20:31:35,Completed,610856.12
5806,3747,2024-05-10 13:49:17,Pending,9512.22
5807,9669,2025-02-28 22:59:19,Completed,459566.21
5808,2766,2025-02-14 15:38:44,Completed,20461.3
5809,4082,2025-02-28 07:44:30,Completed,451093.87
5810,7874,2025-04-22 06:13:03,Completed,656749.1
5811,1525,2025-03-28 09:21:36,Cancelled,72415.79
5812,5342,2025-06-08 09:00:03,Cancelled,263106.07
5813,6575,2025-09-08 09:43:08,Completed,76932.41
5814,3422,2025-10-01 04:47:44,Cancelled,492317.59
5815,9449,2024-01-02 07:09:16,Pending,554771.4
5816,2159,2025-06-10 02:55:23,Cancelled,765252.71
5817,7733,2025-03-01 23:25:56,Cancelled,234418.39
5818,8594,2025-11-21 23:02:07,Returned,410621.73
5819,7931,2025-02-03 13:28:57,Completed,726649.37
5820,8510,2025-08-13 01:45:16,Completed,59398.26
5821,3326,2025-08-15 22:55:03,Returned,733068.2
5822,1250,2025-02-07 02:42:29,Completed,1533836.1
5823,2581,2025-12-27 23:57:20,Returned,725405.82
5824,5075,2024-10-24 22:48:46,Cancelled,522236.22
5825,5936,2025-08-15 06:31:38,Returned,937317.23
5826,6697,2024-01-25 02:51:18,Completed,196481.71
5827,9442,2025-02-12 00:01:11,Returned,216309.88
5828,1854,2024-02-23 06:36:18,Completed,96945.3
5829,9461,2024-03-12 06:34:12,Completed,243544.42
5830,5075,2025-11-17 22:19:57,Completed,670073.24
5831,1882,2025-11-26 20:13:09,Completed,456010.93
5832,137,2024-01-03 19:35:05,Completed,346325.93
5833,3190,2024-12-23 14:17:16,Returned,711236.32
5834,2995,2024-03-18 06:06:37,Cancelled,71599.12
5835,9122,2024-08-07 07:16:21,Cancelled,313254.17
5836,109,2025-04-07 19:14:56,Completed,70338.14
5837,74,2025-08-01 07:27:24,Completed,597409.21
5838,5312,2024-05-15 11:25:16,Completed,283478.16
5839,678,2025-12-10 23:48:52,Completed,312115.33
5840,8636,2024-06-07 17:07:42,Completed,501018.28
5841,5116,2025-06-30 19:19:58,Completed,400338.36
5842,1300,2024-11-06 21:16:31,Completed,693496.95
5843,348,2024-01-20 22:28:10,Completed,380737.8
5844,2609,2024-07-08 21:33:50,Pending,977256.16
5845,60,2025-08-28 19:26:57,Completed,266281.39
5846,8014,2024-11-17 13:26:39,Completed,243229.13
5847,4876,2025-02-01 04:02:42,Completed,254042.22
5848,4450,2024-01-23 19:02:19,Completed,157739.52
5849,6527,2025-01-29 06:13:37,Completed,480090.14
5850,8681,2025-05-19 23:44:34,Completed,846329.84
5851,2253,2024-09-16 04:30:22,Pending,981072.65
5852,1117,2025-03-09 16:25:04,Completed,726750.63
5853,4409,2025-05-29 11:00:18,Completed,429701.7
5854,6801,2025-01-27 16:51:24,Completed,788824.5
5855,7643,2024-08-10 07:13:52,Completed,485228.11
5856,294,2024-07-21 18:42:58,Returned,975675.24
5857,1601,2025-08-30 10:31:19,Completed,954957.75
5858,2804,2025-08-20 23:28:12,Completed,610966.78
5859,9358,2024-07-30 06:21:23,Completed,793707.37
5860,4143,2024-06-11 15:52:30,Completed,178392.82
5861,2799,2025-09-15 02:25:59,Returned,506485.68
5862,833,2025-10-08 17:49:52,Completed,576963.95
5863,6525,2025-01-14 00:29:54,Completed,225273.74
5864,7886,2024-04-14 08:06:25,Cancelled,104032.22
5865,5598,2025-08-28 12:15:55,Completed,852697.29
5866,8895,2024-03-28 17:09:26,Returned,467825.29
5867,3091,2025-10-14 18:26:09,Completed,399909.66
5868,220,2024-06-03 02:31:09,Cancelled,199087.9
5869,6103,2024-05-14 23:36:18,Cancelled,586864.57
5870,8085,2024-12-01 04:22:08,Completed,337538.61
5871,3898,2025-10-29 02:44:32,Pending,280399.39
5872,9100,2025-09-05 19:56:44,Completed,762055.47
5873,6520,2025-07-08 13:07:19,Cancelled,1202139.52
5874,172,2025-07-06 03:02:26,Completed,300121.2
5875,803,2025-01-18 23:22:11,Returned,156355.15
5876,1441,2025-01-20 02:03:22,Returned,751352.25
5877,4254,2025-10-25 01:42:57,Completed,1050433.26
5878,7298,2024-11-19 15:26:20,Cancelled,158558.49
5879,2516,2024-06-13 23:40:54,Completed,137969.7
5880,2205,2025-11-02 01:57:20,Completed,138516.74
5881,7954,2025-03-10 05:47:37,Completed,737392.34
5882,4390,2025-08-29 21:12:18,Pending,258842.82
5883,8709,2024-06-22 17:11:06,Completed,961938.67
5884,8195,2025-08-25 13:31:37,Pending,587936.4
5885,1634,2024-02-26 10:25:04,Cancelled,302913.56
5886,7542,2025-07-09 10:29:28,Completed,825258.19
5887,1568,2025-04-01 04:48:23,Completed,422539.38
5888,726,2024-02-28 23:18:27,Pending,246182.88
5889,1751,2025-06-15 05:43:46,Cancelled,268835.66
5890,7083,2025-12-17 07:42:20,Completed,1011495.18
5891,9983,2025-01-26 16:52:41,Returned,297713.08
5892,7920,2024-02-12 13:56:58,Pending,659420.22
5893,2167,2025-09-14 04:18:59,Completed,598302.75
5894,2116,2024-08-24 10:58:49,Completed,480754.32
5895,1207,2024-06-29 22:13:25,Cancelled,928096.26
5896,2142,2025-02-02 01:15:39,Completed,166913.57
5897,1953,2025-11-23 18:21:30,Returned,802265.75
5898,9214,2024-08-18 17:12:24,Completed,754729.47
5899,9007,2025-06-26 11:39:03,Pending,724547.56
5900,5781,2024-07-05 22:48:06,Completed,349831.92
5901,3904,2024-02-06 05:45:07,Completed,354199.32
5902,2448,2025-08-21 23:04:26,Cancelled,949361.44
5903,7373,2025-04-04 06:07:31,Returned,115141.55
5904,62,2024-12-30 06:22:40,Returned,350436.3
5905,4402,2025-03-18 17:28:15,Cancelled,487040.46
5906,3240,2025-01-14 04:55:57,Returned,221275.18
5907,7809,2024-09-12 21:23:42,Cancelled,211877.28
5908,5579,2025-08-22 03:10:31,Cancelled,306070.37
5909,2647,2024-10-18 21:25:33,Cancelled,955845.19
5910,1690,2025-02-02 03:48:42,Completed,192244.9
5911,8775,2025-07-10 02:38:56,Pending,844167.96
5912,6095,2025-09-03 08:39:57,Completed,653056.86
5913,2047,2024-07-22 01:15:23,Completed,608886.4
5914,7035,2024-05-17 03:37:30,Returned,915469.91
5915,3458,2024-04-01 01:36:09,Returned,972199.77
5916,9902,2025-03-07 07:59:21,Pending,313273.07
5917,7269,2024-04-04 09:28:12,Completed,370539.62
5918,4628,2025-03-07 23:11:23,Cancelled,487117.85
5919,2702,2025-08-12 17:18:05,Completed,771888.2
5920,7646,2024-01-26 14:10:46,Completed,469091.29
5921,7529,2024-02-21 00:51:42,Completed,294650.34
5922,1814,2025-09-21 17:11:49,Returned,1071723.77
5923,5076,2025-02-12 06:04:09,Completed,549136.8
5924,4900,2025-10-20 20:07:31,Cancelled,1110011.93
5925,7664,2025-08-03 02:43:59,Returned,65928.16
5926,3904,2025-01-02 00:29:15,Cancelled,618450.19
5927,6751,2024-08-04 22:02:08,Completed,1015504.86
5928,6316,2024-12-25 08:28:28,Completed,647522.79
5929,5667,2024-05-09 00:55:07,Cancelled,15307.62
5930,1307,2025-04-09 18:43:57,Cancelled,730090.96
5931,8937,2024-03-12 01:36:37,Completed,374525.68
5932,1149,2025-07-08 02:45:14,Completed,1109348.15
5933,4922,2025-06-21 21:13:02,Pending,557597.83
5934,9423,2025-11-22 20:11:36,Returned,727655.3
5935,7698,2024-06-26 09:38:34,Pending,375424.29
5936,7366,2024-03-22 09:33:21,Completed,560963.87
5937,7115,2024-04-05 13:40:50,Pending,822054.8
5938,7555,2024-05-03 21:05:32,Completed,365177.55
5939,2816,2024-10-27 03:53:04,Returned,429849.7
5940,4226,2024-10-04 03:19:42,Completed,504538.17
5941,3134,2025-04-25 21:11:05,Pending,292321.53
5942,5009,2025-06-21 07:12:38,Completed,276257.76
5943,5614,2024-12-08 08:27:28,Returned,227744.44
5944,4986,2024-08-28 03:20:11,Cancelled,222931.25
5945,7577,2024-10-28 02:17:34,Cancelled,762439.45
5946,8117,2024-01-06 17:23:19,Completed,213328.7
5947,9890,2024-06-17 16:57:59,Returned,395083.44
5948,6167,2024-02-14 11:26:17,Completed,627426.83
5949,7808,2024-04-11 20:43:29,Completed,323774.59
5950,5531,2025-06-16 20:41:01,Completed,320910.05
5951,5037,2024-06-14 01:30:01,Completed,190741.57
5952,8496,2024-03-24 00:32:24,Returned,1174164.79
5953,705,2024-04-13 06:00:56,Returned,551192.86
5954,2568,2024-02-26 01:16:44,Cancelled,294292.1
5955,9362,2025-01-15 01:36:35,Completed,256873.39
5956,3710,2025-02-13 23:21:37,Completed,188435.62
5957,8749,2024-03-29 00:33:44,Pending,557102.49
5958,308,2024-12-13 19:02:23,Pending,754715.99
5959,4864,2025-09-02 22:22:37,Completed,915416.41
5960,4801,2025-08-06 11:18:15,Completed,7737.49
5961,9523,2024-01-14 04:11:00,Returned,88496.15
5962,6861,2024-08-27 13:21:58,Completed,397895.46
5963,501,2024-05-18 01:11:51,Pending,268465.37
5964,817,2025-06-30 05:32:32,Cancelled,1193030.66
5965,4704,2024-07-08 21:46:14,Completed,506718.42
5966,9854,2025-11-05 17:02:52,Completed,405194.34
5967,6865,2024-04-19 04:09:27,Pending,301473.49
5968,5806,2025-01-18 15:31:21,Completed,287890.75
5969,3737,2025-10-26 21:17:18,Completed,552140.92
5970,6803,2024-09-01 10:42:07,Completed,262573.86
5971,4719,2025-02-12 11:09:58,Completed,105252.72
5972,6644,2025-02-26 21:10:02,Completed,56239.45
5973,2268,2025-03-04 06:57:36,Completed,360032.0
5974,5997,2024-03-12 08:59:59,Completed,442414.61
5975,9731,2025-11-08 23:47:26,Completed,656771.42
5976,542,2024-03-02 15:17:17,Completed,970927.5
5977,6760,2025-02-18 01:00:10,Returned,1002049.91
5978,9824,2024-09-03 13:58:57,Completed,101560.15
5979,870,2025-04-19 14:29:09,Cancelled,315454.02
5980,1385,2025-09-22 15:05:48,Pending,204966.1
5981,4398,2024-05-09 12:34:54,Returned,279264.83
5982,961,2024-01-19 18:40:18,Completed,721812.31
5983,5441,2024-11-17 22:56:01,Completed,333653.99
5984,7648,2024-06-18 19:50:24,Completed,1099957.19
5985,1782,2024-01-19 21:05:51,Pending,195946.48
5986,1863,2025-10-27 16:17:54,Returned,356858.52
5987,7539,2024-07-22 06:40:30,Completed,629590.67
5988,2987,2024-03-31 08:53:39,Completed,369878.51
5989,5092,2024-10-22 23:22:40,Completed,896336.39
5990,4238,2024-09-24 05:55:27,Completed,882558.69
5991,5379,2024-04-11 04:44:55,Completed,424078.17
5992,9365,2025-11-03 05:57:08,Returned,533519.3
5993,209,2024-12-18 06:22:14,Completed,878141.92
5994,1078,2024-05-10 01:45:52,Cancelled,217174.95
5995,4357,2025-11-12 01:03:21,Completed,728812.36
5996,3650,2024-11-03 18:30:20,Completed,193413.62
5997,5407,2024-03-10 11:06:41,Cancelled,478184.68
