product_id,product_name,category,subcategory,price,cost
450,Men Clothing Product 450,Fashion,Men Clothing,68719.5,53290.53
451,Women Clothing Product 451,Fashion,Women Clothing,825.19,656.2
452,Footwear Product 452,Fashion,Footwear,141535.72,118288.35
453,Accessories Product 453,Fashion,Accessories,65798.97,37660.69
454,Men Clothing Product 454,Fashion,Men Clothing,135470.03,76381.14
455,Accessories Product 455,Fashion,Accessories,145874.88,109483.85
456,Accessories Product 456,Fashion,Accessories,40520.28,23183.59
457,Accessories Product 457,Fashion,Accessories,137446.14,87928.04
458,Men Clothing Product 458,Fashion,Men Clothing,106431.13,81017.92
459,Women Clothing Product 459,Fashion,Women Clothing,148021.2,81482.07
460,Accessories Product 460,Fashion,Accessories,81385.58,47217.59
461,Footwear Product 461,Fashion,Footwear,115932.16,80089.43
462,Men Clothing Product 462,Fashion,Men Clothing,55282.45,39720.96
463,Women Clothing Product 463,Fashion,Women Clothing,64655.51,46194.45
464,Footwear Product 464,Fashion,Footwear,83227.98,55211.46
465,Accessories Product 465,Fashion,Accessories,24148.05,17678.3
466,Men Clothing Product 466,Fashion,Men Clothing,79334.79,56484.84
467,Men Clothing Product 467,Fashion,Men Clothing,71030.02,60269.11
468,Accessories Product 468,Fashion,Accessories,117303.92,67073.72
469,Men Clothing Product 469,Fashion,Men Clothing,55838.06,40617.08
470,Women Clothing Product 470,Fashion,Women Clothing,54644.3,43888.55
471,Accessories Product 471,Fashion,Accessories,134549.79,74945.86
472,Women Clothing Product 472,Fashion,Women Clothing,19237.68,16024.61
473,Women Clothing Product 473,Fashion,Women Clothing,64912.46,49363.5
474,Footwear Product 474,Fashion,Footwear,68346.45,57343.88
475,Women Clothing Product 475,Fashion,Women Clothing,57207.02,36659.27
476,Men Clothing Product 476,Fashion,Men Clothing,83128.41,45866.38
477,Footwear Product 477,Fashion,Footwear,140198.29,116676.32
478,Accessories Product 478,Fashion,Accessories,54372.68,38232.1
479,Men Clothing Product 479,Fashion,Men Clothing,69247.43,47578.21
480,Men Clothing Product 480,Fashion,Men Clothing,100743.34,59578.7
481,Footwear Product 481,Fashion,Footwear,57948.96,35085.98
482,Men Clothing Product 482,Fashion,Men Clothing,14756.83,11095.55
483,Women Clothing Product 483,Fashion,Women Clothing,42265.53,30962.27
484,Accessories Product 484,Fashion,Accessories,141012.82,95990.63
485,Women Clothing Product 485,Fashion,Women Clothing,24659.0,18024.44
486,Accessories Product 486,Fashion,Accessories,50339.83,36561.34
487,Accessories Product 487,Fashion,Accessories,8293.17,6320.56
488,Footwear Product 488,Fashion,Footwear,108234.61,71427.53
489,Women Clothing Product 489,Fashion,Women Clothing,16053.8,11495.57
490,Footwear Product 490,Fashion,Footwear,56115.41,44894.11
491,Men Clothing Product 491,Fashion,Men Clothing,48048.38,37662.76
492,Women Clothing Product 492,Fashion,Women Clothing,732.06,529.57
493,Women Clothing Product 493,Fashion,Women Clothing,126731.24,83661.71
494,Men Clothing Product 494,Fashion,Men Clothing,106632.9,59225.89
495,Men Clothing Product 495,Fashion,Men Clothing,9786.39,6554.82
496,Footwear Product 496,Fashion,Footwear,61678.31,51513.22
497,Accessories Product 497,Fashion,Accessories,26000.06,20752.84
498,Footwear Product 498,Fashion,Footwear,127188.46,87887.33
499,Women Clothing Product 499,Fashion,Women Clothing,75613.87,62446.68
500,Footwear Product 500,Fashion,Footwear,133147.4,108600.83
501,Footwear Product 501,Fashion,Footwear,1057.01,609.56
502,Women Clothing Product 502,Fashion,Women Clothing,24389.39,15329.84
503,Accessories Product 503,Fashion,Accessories,36283.46,21438.99
504,Accessories Product 504,Fashion,Accessories,11151.45,9283.35
505,Footwear Product 505,Fashion,Footwear,1235.18,703.77
506,Footwear Product 506,Fashion,Footwear,141462.78,105028.21
507,Men Clothing Product 507,Fashion,Men Clothing,13992.58,10106.96
508,Men Clothing Product 508,Fashion,Men Clothing,91679.64,73632.7
509,Men Clothing Product 509,Fashion,Men Clothing,147163.92,109943.39
510,Footwear Product 510,Fashion,Footwear,28133.69,16156.09
511,Men Clothing Product 511,Fashion,Men Clothing,111657.07,69029.06
512,Accessories Product 512,Fashion,Accessories,8270.04,5961.49
513,Women Clothing Product 513,Fashion,Women Clothing,6864.37,4727.58
514,Accessories Product 514,Fashion,Accessories,89169.17,67246.54
515,Men Clothing Product 515,Fashion,Men Clothing,143560.07,90001.79
516,Men Clothing Product 516,Fashion,Men Clothing,131625.31,95059.9
517,Footwear Product 517,Fashion,Footwear,84397.62,54703.89
518,Footwear Product 518,Fashion,Footwear,34282.4,25497.81
519,Accessories Product 519,Fashion,Accessories,62156.69,44541.48
520,Women Clothing Product 520,Fashion,Women Clothing,129821.12,87452.38
521,Women Clothing Product 521,Fashion,Women Clothing,89398.14,56652.37
522,Accessories Product 522,Fashion,Accessories,114968.87,77491.99
523,Men Clothing Product 523,Fashion,Men Clothing,143912.62,113390.11
524,Women Clothing Product 524,Fashion,Women Clothing,146617.41,89532.71
525,Footwear Product 525,Fashion,Footwear,121697.24,69950.69
526,Men Clothing Product 526,Fashion,Men Clothing,5617.59,3649.68
527,Women Clothing Product 527,Fashion,Women Clothing,52963.71,38051.47
528,Accessories Product 528,Fashion,Accessories,33500.32,20266.11
529,Accessories Product 529,Fashion,Accessories,133892.56,82210.13
530,Footwear Product 530,Fashion,Footwear,65846.2,46566.79
531,Women Clothing Product 531,Fashion,Women Clothing,50808.05,41943.0
532,Accessories Product 532,Fashion,Accessories,79631.97,53487.96
533,Footwear Product 533,Fashion,Footwear,146858.34,99955.68
534,Accessories Product 534,Fashion,Accessories,67336.36,48918.91
535,Women Clothing Product 535,Fashion,Women Clothing,148462.05,126034.89
536,Footwear Product 536,Fashion,Footwear,139663.06,97905.75
537,Footwear Product 537,Fashion,Footwear,145160.65,93683.18
538,Women Clothing Product 538,Fashion,Women Clothing,57578.97,48620.79
539,Footwear Product 539,Fashion,Footwear,61062.06,36110.27
540,Men Clothing Product 540,Fashion,Men Clothing,49827.99,28198.75
541,Accessories Product 541,Fashion,Accessories,139073.69,105891.59
542,Accessories Product 542,Fashion,Accessories,54207.88,39894.96
543,Footwear Product 543,Fashion,Footwear,12285.23,10298.42
544,Women Clothing Product 544,Fashion,Women Clothing,31136.7,18832.46
545,Men Clothing Product 545,Fashion,Men Clothing,89231.77,63555.56
546,Footwear Product 546,Fashion,Footwear,135376.31,87637.98
547,Men Clothing Product 547,Fashion,Men Clothing,74159.66,56357.72
548,Men Clothing Product 548,Fashion,Men Clothing,100012.54,73011.81
549,Women Clothing Product 549,Fashion,Women Clothing,15229.56,8757.0
550,Men Clothing Product 550,Fashion,Men Clothing,69566.15,48853.05
551,Accessories Product 551,Fashion,Accessories,14484.78,12252.44
552,Men Clothing Product 552,Fashion,Men Clothing,21605.93,17103.95
553,Accessories Product 553,Fashion,Accessories,102391.98,57973.83
554,Women Clothing Product 554,Fashion,Women Clothing,25478.06,14194.79
555,Footwear Product 555,Fashion,Footwear,137930.77,88901.64
556,Footwear Product 556,Fashion,Footwear,104885.3,60303.53
557,Women Clothing Product 557,Fashion,Women Clothing,149732.17,122464.54
558,Women Clothing Product 558,Fashion,Women Clothing,27581.46,22626.04
559,Footwear Product 559,Fashion,Footwear,130826.86,74290.86
560,Women Clothing Product 560,Fashion,Women Clothing,129031.76,100369.16
561,Men Clothing Product 561,Fashion,Men Clothing,12117.3,7068.0
562,Women Clothing Product 562,Fashion,Women Clothing,129464.7,107345.71
563,Footwear Product 563,Fashion,Footwear,145001.88,108229.82
564,Footwear Product 564,Fashion,Footwear,66191.14,54090.01
565,Footwear Product 565,Fashion,Footwear,5089.0,3230.27
566,Accessories Product 566,Fashion,Accessories,15253.99,10416.69
567,Women Clothing Product 567,Fashion,Women Clothing,126725.36,87327.55
568,Men Clothing Product 568,Fashion,Men Clothing,139633.32,106468.88
569,Footwear Product 569,Fashion,Footwear,96693.82,79679.25
570,Men Clothing Product 570,Fashion,Men Clothing,7507.23,6341.88
571,Footwear Product 571,Fashion,Footwear,143621.68,105793.48
572,Footwear Product 572,Fashion,Footwear,115997.34,64223.25
573,Men Clothing Product 573,Fashion,Men Clothing,749.73,490.67
574,Men Clothing Product 574,Fashion,Men Clothing,131779.55,89415.39
575,Footwear Product 575,Fashion,Footwear,9942.1,7087.01
576,Men Clothing Product 576,Fashion,Men Clothing,143325.14,121417.28
577,Footwear Product 577,Fashion,Footwear,132110.87,97098.83
578,Women Clothing Product 578,Fashion,Women Clothing,143988.7,94708.89
579,Women Clothing Product 579,Fashion,Women Clothing,136422.59,103109.2
580,Footwear Product 580,Fashion,Footwear,22232.24,14637.79
581,Men Clothing Product 581,Fashion,Men Clothing,5278.67,3548.68
582,Accessories Product 582,Fashion,Accessories,85538.35,61868.41
583,Men Clothing Product 583,Fashion,Men Clothing,59848.18,40609.5
584,Men Clothing Product 584,Fashion,Men Clothing,11331.06,7547.13
585,Accessories Product 585,Fashion,Accessories,71781.85,40429.45
586,Women Clothing Product 586,Fashion,Women Clothing,149418.55,104635.74
587,Women Clothing Product 587,Fashion,Women Clothing,107583.47,90039.3
588,Women Clothing Product 588,Fashion,Women Clothing,85670.32,54545.68
589,Footwear Product 589,Fashion,Footwear,129324.64,71924.33
590,Accessories Product 590,Fashion,Accessories,73769.24,48915.87
591,Women Clothing Product 591,Fashion,Women Clothing,50325.89,27800.78
592,Women Clothing Product 592,Fashion,Women Clothing,95042.6,75894.62
593,Men Clothing Product 593,Fashion,Men Clothing,74136.57,62690.66
594,Footwear Product 594,Fashion,Footwear,38489.05,31547.67
595,Women Clothing Product 595,Fashion,Women Clothing,43094.6,29641.05
596,Footwear Product 596,Fashion,Footwear,27810.41,15805.89
597,Women Clothing Product 597,Fashion,Women Clothing,99325.27,71693.44
598,Women Clothing Product 598,Fashion,Women Clothing,33059.62,20377.84
599,Footwear Product 599,Fashion,Footwear,128444.92,73332.18
600,Men Clothing Product 600,Fashion,Men Clothing,85826.26,63764.22
601,Football Product 601,Sports,Football,125887.86,70990.49
602,Outdoor Product 602,Sports,Outdoor,1141.1,889.25
603,Football Product 603,Sports,Football,76712.38,47783.58
604,Outdoor Product 604,Sports,Outdoor,132993.85,77800.67
605,Football Product 605,Sports,Football,59069.54,36385.85
606,Outdoor Product 606,Sports,Outdoor,92555.07,51085.64
607,Cricket Product 607,Sports,Cricket,143665.86,118820.13
608,Football Product 608,Sports,Football,50312.22,40900.67
609,Football Product 609,Sports,Football,48694.66,35044.48
610,Outdoor Product 610,Sports,Outdoor,13432.71,9779.36
611,Football Product 611,Sports,Football,46959.23,31395.65
612,Outdoor Product 612,Sports,Outdoor,143001.71,88958.62
613,Outdoor Product 613,Sports,Outdoor,119661.72,97574.95
614,Outdoor Product 614,Sports,Outdoor,68798.7,45139.99
615,Outdoor Product 615,Sports,Outdoor,11937.33,8219.84
616,Football Product 616,Sports,Football,133522.24,101272.74
617,Outdoor Product 617,Sports,Outdoor,464.28,317.32
618,Fitness Product 618,Sports,Fitness,120232.62,96493.42
619,Outdoor Product 619,Sports,Outdoor,107140.03,76628.61
620,Outdoor Product 620,Sports,Outdoor,28600.06,21739.68
621,Outdoor Product 621,Sports,Outdoor,15116.51,11920.55
622,Outdoor Product 622,Sports,Outdoor,10408.52,8556.55
623,Fitness Product 623,Sports,Fitness,78481.42,64586.93
624,Fitness Product 624,Sports,Fitness,103053.4,74163.72
625,Football Product 625,Sports,Football,16230.48,9472.42
626,Football Product 626,Sports,Football,31951.97,21133.94
627,Fitness Product 627,Sports,Fitness,109630.4,89262.98
628,Football Product 628,Sports,Football,103633.03,71624.26
629,Fitness Product 629,Sports,Fitness,57443.45,40499.31
630,Fitness Product 630,Sports,Fitness,112636.74,88074.95
631,Outdoor Product 631,Sports,Outdoor,71968.91,56112.46
632,Outdoor Product 632,Sports,Outdoor,10355.16,8736.93
633,Outdoor Product 633,Sports,Outdoor,76425.49,55375.26
634,Outdoor Product 634,Sports,Outdoor,120614.76,76329.04
635,Cricket Product 635,Sports,Cricket,129975.03,97118.25
636,Outdoor Product 636,Sports,Outdoor,25467.77,19768.03
637,Outdoor Product 637,Sports,Outdoor,482.51,291.09
638,Outdoor Product 638,Sports,Outdoor,92371.77,65675.99
639,Outdoor Product 639,Sports,Outdoor,20549.96,17131.56
640,Fitness Product 640,Sports,Fitness,38018.71,24074.48
641,Football Product 641,Sports,Football,148114.23,110559.88
642,Outdoor Product 642,Sports,Outdoor,138705.85,112084.91
643,Fitness Product 643,Sports,Fitness,10186.04,8578.49
644,Cricket Product 644,Sports,Cricket,86717.97,66179.86
645,Fitness Product 645,Sports,Fitness,101067.0,77893.93
646,Fitness Product 646,Sports,Fitness,19398.83,14359.27
647,Fitness Product 647,Sports,Fitness,41766.63,31923.0
648,Outdoor Product 648,Sports,Outdoor,33086.92,19500.11
649,Football Product 649,Sports,Football,74854.65,60268.92
650,Outdoor Product 650,Sports,Outdoor,104409.25,60658.71
651,Cricket Product 651,Sports,Cricket,107762.49,60608.71
652,Outdoor Product 652,Sports,Outdoor,75649.72,51092.2
653,Fitness Product 653,Sports,Fitness,61251.55,40962.7
654,Fitness Product 654,Sports,Fitness,102422.64,81678.32
655,Cricket Product 655,Sports,Cricket,107372.52,78216.72
656,Football Product 656,Sports,Football,68700.63,45119.67
657,Fitness Product 657,Sports,Fitness,91782.46,56654.88
658,Fitness Product 658,Sports,Fitness,102662.91,76538.11
659,Fitness Product 659,Sports,Fitness,62531.87,50965.86
660,Fitness Product 660,Sports,Fitness,70610.57,46845.6
661,Fitness Product 661,Sports,Fitness,129131.91,77186.84
662,Outdoor Product 662,Sports,Outdoor,18163.95,14268.64
663,Cricket Product 663,Sports,Cricket,37416.84,31415.49
664,Cricket Product 664,Sports,Cricket,10312.06,6869.17
665,Outdoor Product 665,Sports,Outdoor,22880.11,13141.14
666,Outdoor Product 666,Sports,Outdoor,140851.23,95206.96
667,Fitness Product 667,Sports,Fitness,75312.76,49711.52
668,Cricket Product 668,Sports,Cricket,145335.2,98145.62
669,Football Product 669,Sports,Football,69237.54,53724.38
670,Fitness Product 670,Sports,Fitness,57659.76,43828.79
671,Outdoor Product 671,Sports,Outdoor,12891.67,9071.14
672,Football Product 672,Sports,Football,54499.0,30962.7
673,Cricket Product 673,Sports,Cricket,116886.8,91752.25
674,Cricket Product 674,Sports,Cricket,98507.25,67210.77
675,Football Product 675,Sports,Football,58909.98,35870.53
676,Cricket Product 676,Sports,Cricket,90817.48,55087.1
677,Outdoor Product 677,Sports,Outdoor,85262.67,55688.2
678,Cricket Product 678,Sports,Cricket,97189.32,64444.16
679,Football Product 679,Sports,Football,28708.98,23080.67
680,Football Product 680,Sports,Football,20463.04,16669.59
681,Fitness Product 681,Sports,Fitness,13542.41,11383.71
682,Cricket Product 682,Sports,Cricket,32701.39,22017.21
683,Outdoor Product 683,Sports,Outdoor,137969.38,106464.51
684,Cricket Product 684,Sports,Cricket,40203.29,23936.7
685,Fitness Product 685,Sports,Fitness,80210.0,55978.37
686,Fitness Product 686,Sports,Fitness,111063.82,92082.07
687,Outdoor Product 687,Sports,Outdoor,96028.66,73683.41
688,Fitness Product 688,Sports,Fitness,98804.85,71264.79
689,Football Product 689,Sports,Football,39771.36,24272.62
690,Cricket Product 690,Sports,Cricket,120808.19,98604.67
691,Cricket Product 691,Sports,Cricket,142101.03,119682.1
692,Outdoor Product 692,Sports,Outdoor,133377.82,100035.12
693,Cricket Product 693,Sports,Cricket,79884.82,49326.79
694,Cricket Product 694,Sports,Cricket,142400.51,118877.25
695,Fitness Product 695,Sports,Fitness,121394.85,75539.85
696,Fitness Product 696,Sports,Fitness,106048.95,69966.15
697,Football Product 697,Sports,Football,61028.47,40410.53
698,Cricket Product 698,Sports,Cricket,55658.3,38408.2
699,Football Product 699,Sports,Football,137445.8,98839.29
700,Cricket Product 700,Sports,Cricket,75057.11,59206.54
701,Football Product 701,Sports,Football,88147.93,72146.82
702,Cricket Product 702,Sports,Cricket,108345.33,90232.42
703,Cricket Product 703,Sports,Cricket,142064.32,93499.32
704,Outdoor Product 704,Sports,Outdoor,65656.94,47226.73
705,Cricket Product 705,Sports,Cricket,59136.21,49045.09
706,Football Product 706,Sports,Football,144352.59,82147.4
707,Outdoor Product 707,Sports,Outdoor,135919.93,79913.03
708,Outdoor Product 708,Sports,Outdoor,51685.66,34163.28
709,Fitness Product 709,Sports,Fitness,86031.17,71198.36
710,Cricket Product 710,Sports,Cricket,76354.42,60658.23
711,Outdoor Product 711,Sports,Outdoor,114134.55,83179.36
712,Cricket Product 712,Sports,Cricket,118043.15,78069.57
713,Football Product 713,Sports,Football,59742.11,47989.16
714,Outdoor Product 714,Sports,Outdoor,17192.4,14214.53
715,Fitness Product 715,Sports,Fitness,68144.09,57530.73
716,Outdoor Product 716,Sports,Outdoor,36167.72,28322.07
717,Fitness Product 717,Sports,Fitness,40074.55,26667.28
718,Cricket Product 718,Sports,Cricket,8180.08,6137.59
719,Cricket Product 719,Sports,Cricket,97704.57,70841.32
720,Outdoor Product 720,Sports,Outdoor,118957.99,71044.56
721,Football Product 721,Sports,Football,122541.73,78463.38
722,Cricket Product 722,Sports,Cricket,132953.79,81639.91
723,Fitness Product 723,Sports,Fitness,68084.94,45875.28
724,Football Product 724,Sports,Football,34133.02,28614.23
725,Fitness Product 725,Sports,Fitness,4789.15,3561.62
726,Fitness Product 726,Sports,Fitness,74503.66,52841.65
727,Cricket Product 727,Sports,Cricket,137986.96,81774.75
728,Fitness Product 728,Sports,Fitness,12186.3,9370.86
729,Football Product 729,Sports,Football,14129.0,11723.67
730,Cricket Product 730,Sports,Cricket,47954.85,29383.59
731,Cricket Product 731,Sports,Cricket,110946.92,66886.07
732,Football Product 732,Sports,Football,39186.31,31476.11
733,Football Product 733,Sports,Football,7576.83,5297.46
734,Outdoor Product 734,Sports,Outdoor,130493.14,108325.96
735,Fitness Product 735,Sports,Fitness,103817.7,69898.03
736,Cricket Product 736,Sports,Cricket,131334.22,104556.06
737,Outdoor Product 737,Sports,Outdoor,135769.11,93523.16
738,Outdoor Product 738,Sports,Outdoor,86722.52,58112.02
739,Cricket Product 739,Sports,Cricket,61188.62,37232.89
740,Fitness Product 740,Sports,Fitness,16987.83,13986.22
741,Fitness Product 741,Sports,Fitness,138772.56,102523.77
742,Cricket Product 742,Sports,Cricket,122349.08,97157.58
743,Fitness Product 743,Sports,Fitness,3980.62,3307.16
744,Cricket Product 744,Sports,Cricket,97466.85,72855.07
745,Fitness Product 745,Sports,Fitness,5744.07,4745.94
746,Football Product 746,Sports,Football,128493.33,77539.87
747,Outdoor Product 747,Sports,Outdoor,10137.17,6142.04
748,Football Product 748,Sports,Football,99486.44,82932.78
749,Fitness Product 749,Sports,Fitness,63985.77,46790.53
750,Outdoor Product 750,Sports,Outdoor,145158.63,109985.23
751,Fitness Product 751,Sports,Fitness,115455.14,71037.82
752,Football Product 752,Sports,Football,79504.26,58695.13
753,Fitness Product 753,Sports,Fitness,74308.26,44536.17
754,Fitness Product 754,Sports,Fitness,30009.38,18288.76
755,Cricket Product 755,Sports,Cricket,52854.34,31514.53
756,Football Product 756,Sports,Football,26648.74,20419.7
757,Outdoor Product 757,Sports,Outdoor,86469.34,63931.13
758,Football Product 758,Sports,Football,117678.73,76866.67
759,Cricket Product 759,Sports,Cricket,144964.12,95049.3
760,Outdoor Product 760,Sports,Outdoor,136458.83,81125.81
761,Outdoor Product 761,Sports,Outdoor,96098.51,75077.67
762,Football Product 762,Sports,Football,34257.86,25172.15
763,Outdoor Product 763,Sports,Outdoor,513.2,338.24
764,Football Product 764,Sports,Football,103771.13,82860.38
765,Outdoor Product 765,Sports,Outdoor,117344.25,72477.74
766,Outdoor Product 766,Sports,Outdoor,63657.06,36674.89
767,Cricket Product 767,Sports,Cricket,145807.33,100732.85
768,Fitness Product 768,Sports,Fitness,136137.48,97388.41
769,Football Product 769,Sports,Football,7120.58,4316.72
770,Football Product 770,Sports,Football,118250.46,69322.91
771,Outdoor Product 771,Sports,Outdoor,124515.81,75951.03
772,Fitness Product 772,Sports,Fitness,15070.94,10510.74
773,Outdoor Product 773,Sports,Outdoor,59644.93,39142.95
774,Outdoor Product 774,Sports,Outdoor,133974.38,96124.31
775,Outdoor Product 775,Sports,Outdoor,106001.22,88945.33
776,Football Product 776,Sports,Football,100033.23,80281.1
777,Football Product 777,Sports,Football,138479.52,107822.02
778,Cricket Product 778,Sports,Cricket,116968.8,81122.88
779,Cricket Product 779,Sports,Cricket,66559.65,41852.49
780,Outdoor Product 780,Sports,Outdoor,31710.08,26666.89
781,Outdoor Product 781,Sports,Outdoor,147328.2,124454.24
782,Outdoor Product 782,Sports,Outdoor,142856.92,117984.5
783,Fitness Product 783,Sports,Fitness,95320.64,73998.79
784,Cricket Product 784,Sports,Cricket,38287.32,22826.54
785,Outdoor Product 785,Sports,Outdoor,107688.03,80712.31
786,Outdoor Product 786,Sports,Outdoor,27042.14,22647.96
787,Football Product 787,Sports,Football,8856.84,5357.61
788,Cricket Product 788,Sports,Cricket,31896.21,23820.95
789,Football Product 789,Sports,Football,36563.8,29950.38
790,Football Product 790,Sports,Football,129714.64,80863.15
791,Fitness Product 791,Sports,Fitness,79876.42,50439.31
792,Football Product 792,Sports,Football,41584.22,33196.76
793,Fitness Product 793,Sports,Fitness,72989.35,47047.23
794,Cricket Product 794,Sports,Cricket,115893.88,86452.24
795,Cricket Product 795,Sports,Cricket,22530.02,18396.74
796,Fitness Product 796,Sports,Fitness,33196.81,22096.13
797,Football Product 797,Sports,Football,99266.44,69746.13
798,Cricket Product 798,Sports,Cricket,99696.34,61689.26
799,Football Product 799,Sports,Football,98630.59,65671.69
800,Cricket Product 800,Sports,Cricket,109655.49,86323.68
801,Technology Product 801,Books,Technology,54421.36,34036.65
802,Technology Product 802,Books,Technology,119952.54,99684.76
803,Technology Product 803,Books,Technology,55432.63,37607.48
804,Business Product 804,Books,Business,11081.53,7977.24
805,Business Product 805,Books,Business,49693.26,31380.59
806,Technology Product 806,Books,Technology,86561.93,57372.6
807,Fiction Product 807,Books,Fiction,88762.91,60825.48
808,Education Product 808,Books,Education,53855.58,32607.34
809,Education Product 809,Books,Education,120573.19,95658.07
810,Technology Product 810,Books,Technology,38267.05,26036.1
811,Fiction Product 811,Books,Fiction,100099.53,57190.48
812,Education Product 812,Books,Education,14685.27,11288.41
813,Technology Product 813,Books,Technology,22705.77,12987.42
814,Fiction Product 814,Books,Fiction,85864.57,66593.93
815,Education Product 815,Books,Education,135918.76,100048.61
816,Education Product 816,Books,Education,79937.45,59487.84
817,Education Product 817,Books,Education,5739.45,4800.86
818,Education Product 818,Books,Education,32578.23,19530.39
819,Education Product 819,Books,Education,134011.5,83006.36
820,Fiction Product 820,Books,Fiction,20038.19,14940.68
821,Technology Product 821,Books,Technology,69219.22,45112.63
822,Education Product 822,Books,Education,97417.63,65864.74
823,Fiction Product 823,Books,Fiction,126146.81,104801.61
824,Business Product 824,Books,Business,30691.39,22428.82
825,Education Product 825,Books,Education,49523.71,30036.77
826,Business Product 826,Books,Business,27498.84,16153.0
827,Technology Product 827,Books,Technology,24033.37,17444.09
828,Business Product 828,Books,Business,126372.09,98870.83
829,Education Product 829,Books,Education,121190.87,76554.6
830,Business Product 830,Books,Business,84587.14,58096.85
831,Business Product 831,Books,Business,72146.71,55068.86
832,Technology Product 832,Books,Technology,21299.98,17901.59
833,Education Product 833,Books,Education,59527.79,38261.85
834,Education Product 834,Books,Education,74612.85,47701.72
835,Education Product 835,Books,Education,89084.95,73673.89
836,Technology Product 836,Books,Technology,63142.5,38541.67
837,Business Product 837,Books,Business,64166.57,54360.78
838,Business Product 838,Books,Business,128727.77,72075.69
839,Education Product 839,Books,Education,36866.31,23757.4
840,Fiction Product 840,Books,Fiction,70697.89,39682.06
841,Education Product 841,Books,Education,146265.21,105239.85
842,Fiction Product 842,Books,Fiction,144444.04,98570.61
843,Technology Product 843,Books,Technology,132444.97,95311.35
844,Business Product 844,Books,Business,20861.77,15829.57
845,Fiction Product 845,Books,Fiction,48368.1,27321.38
846,Business Product 846,Books,Business,89156.6,68267.63
847,Fiction Product 847,Books,Fiction,55390.62,32294.76
848,Fiction Product 848,Books,Fiction,69562.08,52333.39
849,Education Product 849,Books,Education,45166.54,38221.48
850,Business Product 850,Books,Business,92228.0,76074.22
851,Business Product 851,Books,Business,91875.09,60141.83
852,Business Product 852,Books,Business,62267.94,42366.32
853,Business Product 853,Books,Business,145864.48,113207.72
854,Business Product 854,Books,Business,111875.76,71848.57
855,Business Product 855,Books,Business,117899.02,92846.91
856,Business Product 856,Books,Business,91914.41,61459.17
857,Fiction Product 857,Books,Fiction,113021.33,70382.61
858,Business Product 858,Books,Business,41585.46,28497.15
859,Fiction Product 859,Books,Fiction,86365.51,54487.29
860,Education Product 860,Books,Education,39790.01,28161.27
861,Fiction Product 861,Books,Fiction,22171.79,12512.06
862,Business Product 862,Books,Business,75225.49,44269.53
863,Education Product 863,Books,Education,108614.84,66858.72
864,Business Product 864,Books,Business,15233.92,9099.34
865,Technology Product 865,Books,Technology,149656.64,116444.04
866,Education Product 866,Books,Education,19624.59,14863.3
867,Technology Product 867,Books,Technology,129105.06,100508.95
868,Education Product 868,Books,Education,49225.48,40353.64
869,Business Product 869,Books,Business,29149.64,21544.18
870,Education Product 870,Books,Education,55770.44,38581.17
871,Fiction Product 871,Books,Fiction,128913.78,75762.41
872,Fiction Product 872,Books,Fiction,1821.05,1166.44
873,Education Product 873,Books,Education,127284.01,84573.92
874,Technology Product 874,Books,Technology,22512.74,16508.18
875,Technology Product 875,Books,Technology,123497.19,73163.51
876,Business Product 876,Books,Business,16263.42,12744.59
877,Fiction Product 877,Books,Fiction,110155.68,75835.72
878,Education Product 878,Books,Education,129688.58,91901.15
879,Education Product 879,Books,Education,28790.09,20864.32
880,Education Product 880,Books,Education,144587.2,103613.09
881,Education Product 881,Books,Education,145636.6,83546.53
882,Fiction Product 882,Books,Fiction,141673.96,89017.64
883,Business Product 883,Books,Business,83016.81,50370.1
884,Business Product 884,Books,Business,59663.35,36775.66
885,Technology Product 885,Books,Technology,33656.5,23984.02
886,Business Product 886,Books,Business,7494.27,4582.08
887,Fiction Product 887,Books,Fiction,28816.91,19371.27
888,Fiction Product 888,Books,Fiction,5312.78,3318.35
889,Business Product 889,Books,Business,68790.64,41613.76
890,Education Product 890,Books,Education,31424.47,18299.55
891,Business Product 891,Books,Business,35029.01,24002.88
892,Education Product 892,Books,Education,75813.87,57462.66
893,Education Product 893,Books,Education,117280.21,83513.09
894,Technology Product 894,Books,Technology,5190.63,4087.31
895,Business Product 895,Books,Business,106700.12,87404.03
896,Business Product 896,Books,Business,57399.94,41601.76
897,Technology Product 897,Books,Technology,23202.7,18362.97
898,Technology Product 898,Books,Technology,97100.98,81728.31
899,Education Product 899,Books,Education,133423.51,75961.12
900,Business Product 900,Books,Business,28492.05,15991.5
901,Fiction Product 901,Books,Fiction,126268.42,71661.57
902,Fiction Product 902,Books,Fiction,80623.26,63483.76
903,Business Product 903,Books,Business,142103.2,85121.36
904,Business Product 904,Books,Business,63492.01,41365.18
905,Education Product 905,Books,Education,112815.49,86749.45
906,Fiction Product 906,Books,Fiction,30085.86,17751.95
907,Fiction Product 907,Books,Fiction,93654.19,58077.95
908,Fiction Product 908,Books,Fiction,2731.38,1772.82
909,Technology Product 909,Books,Technology,32564.28,26485.98
910,Fiction Product 910,Books,Fiction,3588.39,2185.98
911,Education Product 911,Books,Education,70426.37,40165.3
912,Technology Product 912,Books,Technology,100648.03,68272.87
913,Education Product 913,Books,Education,54970.46,43686.98
914,Education Product 914,Books,Education,128428.65,76106.6
915,Education Product 915,Books,Education,91567.98,59904.87
916,Business Product 916,Books,Business,37593.78,29117.05
